MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Cambodia,H020102,2006-03-22,2006,3,22,31.5,7.03,17.0,8.63,0.494,0.0298,0.293,0.021,0.5495,0.101,0.165,0.118,0.01359,0.0493,6.281,2.378
Cambodia,H020102,2003-07-15,2003,7,15,30.0,7.08,69.0,12.1,0.6681,0.2866,0.2455,0.0218,0.776,0.0106,0.42,0.0605,0.007,0.016,5.6,1.44
Cambodia,H020102,2000-10-30,2000,10,30,29.6,7.15,16.85,8.32,0.459,0.168,0.16,0.04,0.672,0.06,0.092,0.08,0.02,0.02,5.576,2.43
Cambodia,H020102,2011-04-26,2011,4,26,29.8,7.03,97.0,10.0,0.3031993437243643,0.206726825266612,0.3041544,0.0963859,0.4848,0.1610230547550432,0.2803005999999999,0.394756,0.1424783999999999,0.2339375999999999,6.203795674315058,4.438073394495413
Cambodia,H020102,2006-07-20,2006,7,20,29.1,6.93,94.0,10.02,0.56,0.22,0.2541,0.0356,0.77,0.138,0.1298,0.2504,0.052,0.1781,7.613,0.639
Cambodia,H020102,2003-09-27,2003,9,27,29.6,6.25,51.0,9.42,0.5109,0.197,0.1742,0.031,0.756,0.0099,0.136,0.0759,0.0048,0.0453,5.0,1.84
Cambodia,H020102,1996-11-19,1996,11,19,28.8,6.95,40.0,8.8,0.204,0.498,0.15,0.03,0.723,0.075,0.079,0.052,0.07,0.01,5.31,4.4
Cambodia,H020102,2004-07-24,2004,7,24,29.8,7.6,115.0,15.5,0.8691,0.3298,0.3395,0.0367,1.0303,0.2726,0.165,0.3148,0.01,0.0858,7.2694,2.8
Cambodia,H020102,2001-12-13,2001,12,13,28.6,7.23,34.66,8.04,0.212,0.467,0.1609,0.0349,0.695,0.0357,0.118,0.0877,0.0,0.011,5.5,1.344
Cambodia,H020102,2009-10-21,2009,10,21,29.8,6.99,23.50000000000005,8.9,0.4327212020033388,0.2263772954924875,0.1879,0.0470999999999999,0.6249584026622297,0.1136,0.2112869,0.0133463,0.026957,0.0550014,5.14687295093027,2.604340567612688
Cambodia,H020102,2008-05-28,2008,5,28,30.5,6.82,60.0,14.51,0.6433195020746889,0.3485477178423238,0.34,0.05665,0.933421487603306,0.137301013024602,0.3149958,0.2515824,1e-05,0.1151259999999999,5.954048834628191,2.655555555555556
Cambodia,H020102,2010-10-17,2010,10,17,29.5,7.14,28.0,11.47,0.5985086992543497,0.24059652029826,0.20795,0.0471,0.9014243323442136,0.0641839999999999,0.2079983999999999,0.0591175999999999,0.0629265,0.0818879999999999,6.806971914520253,2.181211784324627
Cambodia,H020102,1996-01-17,1996,1,17,27.8,7.18,1.0,7.7,0.414,0.172,0.17,0.04,0.604,0.074,0.06,0.137,0.01,0.02,4.87,3.5
Cambodia,H020102,1994-11-21,1994,11,21,29.2,7.42,2.0,9.3,0.471,0.197,0.155,0.046,0.779,0.068,0.029,0.031,0.057,0.012,5.15,3.7
Cambodia,H020102,2003-01-25,2003,1,25,27.0,7.1,26.0,8.45,0.4179,0.2129,0.22026,0.0402,0.716,0.0209,0.153,0.0369,0.0339,0.0103,5.42,3.062
Cambodia,H020102,2017-09-22,2017,9,22,30.0,6.61,29.0,9.8,0.461248999199359,0.2036829463570856,0.2750987180759497,0.0360004006990891,0.619512195121951,0.2047087810553692,0.1894568266666666,0.0648479,0.0301239999999999,0.063573,7.0425163708293965,5.665263157894738
Cambodia,H020102,1998-06-26,1998,6,26,31.8,7.47,9.0,19.4,1.031,0.412,0.41,0.04,1.209,0.238,0.506,0.46,0.005,0.04,3.18,2.0
Cambodia,H020102,2002-11-18,2002,11,18,30.8,7.37,27.33,9.67,0.2155,0.579,0.1739,0.0324,0.792,0.0358,0.138,0.0236,0.0305,0.0084,4.7,2.42
Cambodia,H020102,2000-07-27,2000,7,27,28.4,7.36,118.0,10.48,0.607,0.21,0.21,0.04,0.584,0.042,0.187,0.23,0.001,0.04,4.94,3.35
Cambodia,H020102,2015-03-21,2015,3,21,30.7,7.46076923076923,29.99999999999989,17.61307692307692,0.941988,0.4210263846153846,0.3462230769230769,0.0349923076923077,1.283930692307692,0.147457,0.3323203076923077,0.3715878,0.0683224,0.0780412,7.137321235294117,1.917376157894737
Cambodia,H020102,1997-09-17,1997,9,17,28.4,7.08,115.0,9.8,0.653,0.265,0.18,0.04,0.816,0.091,0.066,0.19,0.14,0.02,5.13,2.1
Cambodia,H020102,1998-01-27,1998,1,27,29.6,7.12,15.7,8.2,0.422,0.262,0.21,0.04,0.726,0.089,0.069,0.22,0.03,0.02,4.77,4.4
Cambodia,H020102,2007-05-23,2007,5,23,31.9,6.49,9.00001799999998,12.59,0.5694235588972432,0.1523809523809525,0.3504,0.05185,0.8489256198347108,0.1753100338218715,0.2042727999999999,0.3694019,0.0005625,0.0748872,7.158,1.3202933985330083
Cambodia,H020102,2017-08-25,2017,8,25,28.5,7.36,109.99999999999996,14.8,0.74277,0.3379,0.314256,0.05916,0.9425,0.13941,0.25321,0.3344447999999999,0.0613265999999999,0.2037172,6.270638671706034,1.99786552828175
Cambodia,H020102,2017-07-26,2017,7,26,30.48,7.362999999999999,50.0,14.67,0.7323793713946751,0.3717866819645423,0.3316252181081394,0.077675611466973,1.0654088104275956,0.1202271499981585,0.30096548,0.171461288,0.051200786,0.227,6.0462369743014825,1.252061388971088
Cambodia,H020102,1995-12-21,1995,12,21,28.1,7.31,24.0,7.9,0.431,0.177,0.17,0.04,0.653,0.08,0.056,0.072,0.04,0.02,5.11,3.4
Cambodia,H020102,2008-06-17,2008,6,17,31.5,7.35,98.99999999999991,17.28,0.7768211920529801,0.367549668874172,0.4084,0.04785,1.001005025125628,0.2239985945186225,0.4529232,0.524022,0.0294868,0.1681994,6.71780547675563,1.5425652667423395
Cambodia,H020102,2011-06-24,2011,6,24,29.5,6.9,87.0,16.64,0.7279805352798056,0.3678832116788321,0.3614214999999999,0.0734687,1.0907348242811503,0.2482014388489209,0.29285,0.307156,0.10812,0.1680471999999999,6.343179251455778,2.484815019326339
Cambodia,H020102,2013-11-28,2013,11,28,29.5,6.79,31.999999999999943,7.54,0.4099919419822724,0.2011281224818694,0.1663,0.01545,0.6011650485436892,0.1005715082241427,0.0956917999999999,0.0430877999999999,0.0459775,0.0823183999999999,6.089473810338926,3.0349946977730644
Cambodia,H020102,2004-11-29,2004,11,29,29.0,6.77,23.0,7.9,0.3935,0.1671,0.119,0.033,0.513,0.091,0.0849,0.0359,0.0223,0.0384,8.342,9.2259
Cambodia,H020102,2012-12-24,2012,12,24,28.0,6.85,17.99999999999996,7.87,0.4003147128245476,0.147285601888277,0.1887304,0.0821904,0.5423474178403755,0.1104420418776515,0.1082575,0.0224799,0.0256298999999999,0.0405200999999999,5.909799444490407,4.294520547945204
Cambodia,H020102,2003-10-16,2003,10,16,30.2,6.58,3.5,8.6,0.5651,0.106,0.1618,0.0316,0.696,0.012,0.134,0.0232,0.0199,0.0199,4.5,2.84
Cambodia,H020102,2017-11-23,2017,11,23,30.0,6.984,66.899,8.899,0.402,0.2883,0.151528,0.0465736818217213,0.68401,0.0946,0.1698,0.1958765899999999,0.045892,0.15749833,5.7242,2.61
Cambodia,H020102,2004-05-20,2004,5,20,30.8,6.88,50.67,8.98,0.3383,0.2248,0.2755,0.0515,0.596,0.11,0.2212,0.1813,0.01,0.1473,7.8849,7.76
Cambodia,H020102,1999-11-12,1999,11,12,29.8,6.19,2.57,6.85,0.357,0.17,0.19,0.03,0.504,0.071,0.05,0.11,0.04,0.009,4.81,1.68
Cambodia,H020102,2001-10-18,2001,10,18,30.6,7.05,20.0,9.02,0.224,0.482,0.1391,0.0305,0.783,0.0281,0.1118,0.04433,0.0215,0.09,4.5,2.543
Cambodia,H020102,2011-10-28,2011,10,28,30.0,6.68,16.999999999999932,9.58,0.450604351329573,0.1817888799355359,0.2159615,0.0462254,0.6943511450381677,0.0902052574720921,0.1862104,0.0173610999999999,0.025,0.0492397999999999,4.965949207925284,1.7409994626544871
Cambodia,H020102,2017-04-23,2017,4,23,31.0,7.753768472906405,79.44047619047619,15.966699507389162,0.704963418284061,0.4869704399634372,0.371562304510186,0.0749602152394736,1.0431693773272424,0.1771091591737168,0.3091326475369458,0.3435410851785714,0.07,0.053183228,6.40888997147198,3.293954526894968
Cambodia,H020102,1994-01-18,1994,1,18,28.5,7.27,4.0,8.7,0.58,0.21,0.15,0.041,0.87,0.07,0.08,0.05,0.014,0.013,4.33,3.4
Cambodia,H020102,2007-11-22,2007,11,22,27.0,7.08,31.00006199999999,7.71,0.3983065198983911,0.1889923793395428,0.1891,0.0351,0.610204081632653,0.053083109919571,0.1572303,0.249608,0.0702182,0.060042,6.767741679543132,2.328840970350403
Cambodia,H020102,2012-08-23,2012,8,23,29.0,6.8,93.00000000000004,13.2,0.7817589576547231,0.27557003257329,0.2472625999999999,0.07367365,0.9993630573248408,0.0604338842975206,0.2455863999999999,0.1998239999999999,0.0048366,0.1315549999999999,7.426730785384293,1.733482642777156
Cambodia,H020102,2004-10-26,2004,10,26,30.0,6.76,67.0,8.7,0.4572,0.2462,0.155,0.035,0.712,0.099,0.0197999999999999,0.008,0.01,0.1644,3.957,2.2311
Cambodia,H020102,1999-09-21,1999,9,21,31.8,6.91,50.0,12.05,0.697,0.309,0.16,0.04,0.82,0.076,0.11,0.102,0.04,0.03,6.389,3.345
Cambodia,H020102,1997-11-24,1997,11,24,29.8,7.31,12.1,8.3,0.545,0.152,0.2,0.04,0.673,0.063,0.112,0.13,0.13,0.01,4.89,3.9
Cambodia,H020102,2007-08-25,2007,8,25,28.4,6.93,6.98,9.07,0.5495420482930892,0.1598667776852623,0.1918,0.0468,0.7364102564102565,0.0931263858093126,0.1306872,0.2198121,0.0177222,0.1559638,6.12,0.6640581330352153
Cambodia,H020102,1996-03-16,1996,3,16,30.8,7.41,6.0,7.3,0.308,0.162,0.19,0.04,0.542,0.079,0.065,0.298,0.07,0.03,6.22,4.3
Cambodia,H020102,2001-01-17,2001,1,17,27.8,7.02,45.33,6.56,0.388,0.221,0.19,0.03,0.688,0.058,0.085,0.11,0.007,0.02,5.773,4.18
Cambodia,H020102,2003-05-25,2003,5,25,31.0,6.57,44.66,8.57,0.324,0.186,0.286,0.0483,0.556,0.0659,0.172,0.525,0.0086,0.0587,6.409,2.688
Cambodia,H020102,1994-07-14,1994,7,14,27.8,7.79,32.0,11.4,0.637,0.255,0.2,0.053,0.846,0.117,0.074,0.266,0.122,0.029,6.3,8.1
Cambodia,H020102,2001-03-12,2001,3,12,31.0,6.97,26.0,6.6,0.236,0.162,0.26,0.05,0.464,0.065,0.107,0.34,0.01,0.04,5.519,3.451
Cambodia,H020102,2001-09-12,2001,9,12,30.1,6.45,22.0,9.6,0.2424,0.404,0.1426,0.0255,0.77,0.026,0.132,0.1295,0.0487,0.01,6.24,1.78
Cambodia,H020102,2008-10-22,2008,10,22,30.2,6.8,15.5,10.38,0.5867572156196943,0.1915110356536501,0.2639,0.02845,0.8083601286173634,0.0564367392106233,0.1487956999999999,0.0060374,0.0177971999999999,0.0739943999999999,5.8,1.6816226183159184
Cambodia,H020102,2009-12-23,2009,12,23,27.4,6.94,34.0,9.01,0.3664730290456433,0.3107053941908714,0.2276999999999999,0.0432,0.6737541528239204,0.11076,0.1802182,0.037,0.1347001,0.0803298,5.334388389179166,2.243683323975296
Cambodia,H020102,2003-02-23,2003,2,23,30.0,7.21,5.33,9.16,0.3661,0.2806,0.2192,0.0419,0.736,0.0465,0.0965,0.0626,0.0779,0.0063,6.046,3.1527
Cambodia,H020102,2013-09-28,2013,9,28,27.4,6.92,114.99999999999996,9.39,0.4919135308246598,0.1614091273018414,0.234,0.0411,0.6733868378812198,0.2670212021552026,0.0738988999999999,0.080588,0.0211133999999999,0.23065,5.661203388711859,2.1210810810810807
Cambodia,H020102,2000-11-16,2000,11,16,28.8,7.36,20.33,8.1,0.447,0.162,0.21,0.03,0.648,0.075,0.161,0.09,0.02,0.01,5.75,2.496
Cambodia,H020102,1995-09-19,1995,9,19,29.8,7.72,21.3,11.1,0.689,0.217,0.18,0.04,0.927,0.066,0.081,0.124,0.02,0.03,4.58,1.9
Cambodia,H020102,2003-08-13,2003,8,13,30.0,6.82,80.0,9.87,0.608,0.204,0.1986,0.0258,0.8256,0.0616,0.112,0.1253,0.022,0.1147,6.7,2.24
Cambodia,H020102,1994-10-17,1994,10,17,31.0,7.22,4.0,9.8,0.628,0.2,0.138,0.053,0.853,0.024,0.058,0.042,0.059,0.009,2.84,3.5
Cambodia,H020102,2015-01-23,2015,1,23,30.5,6.991739130434784,21.00000000000005,8.327391304347826,0.3665417391304347,0.2030526086956521,0.2302682608695652,0.0351347826086956,0.5968398260869567,0.0799054782608695,0.1566741304347826,0.0830124999999999,0.1190638,0.1700899999999999,6.980521448275863,2.383929517241379
Cambodia,H020102,2012-02-24,2012,2,24,29.1,7.24,17.500000000000014,9.87,0.4205787781350482,0.194855305466238,0.338,0.038,0.5744881889763779,0.1159703240921515,0.299358,0.0620413,0.05642561,0.0642672,5.807196596584654,4.624733475479743
Cambodia,H020102,2014-01-24,2014,1,24,25.5,7.49,25.999999999999915,8.81,0.293012048192771,0.308433734939759,0.28265,0.0266,0.556,0.1180124223602484,0.2374211999999999,0.0740117,0.0728820999999999,0.1164695999999999,5.080556767550157,4.637803590285111
Cambodia,H020102,2014-06-25,2014,6,25,30.0,7.37,81.99999999999999,14.45,0.8472813238770687,0.3479905437352244,0.2523999999999999,0.0418,1.205769230769231,0.1580027359781121,0.23180828,0.040988,0.0453631999999999,0.1123975,6.818724876441515,1.5865070729053312
Cambodia,H020102,2015-02-23,2015,2,23,30.5,7.270689655172413,17.99999999999996,8.489999999999998,0.3742315172413792,0.1877017931034483,0.2518344827586206,0.0447096551724137,0.5991685517241379,0.1107255172413792,0.1318301724137931,0.1794972,0.1423326,0.0547092,7.085293689655172,2.241316
Cambodia,H020102,2012-03-22,2012,3,22,30.3,7.2,46.99999999999996,9.95,0.3755648535564854,0.2389958158995816,0.312,0.0384,0.6086399999999998,0.1419642857142857,0.170409,0.1357317,0.1490828,0.0283713599999999,4.970471103724409,4.624733475479743
Cambodia,H020102,1994-09-21,1994,9,21,29.4,7.49,13.0,10.7,0.667,0.23,0.127,0.039,0.905,0.026,0.077,0.045,0.08,0.021,5.22,4.1
Cambodia,H020102,2004-09-20,2004,9,20,29.2,6.95,54.0,10.07,0.6327,0.2341,0.1604,0.028,0.8657,0.063,0.072,0.1585,0.01,0.0394,5.489,1.6683
Cambodia,H020102,2015-04-23,2015,4,23,30.6,7.472758620689654,42.50000000000004,20.091724137931035,0.9702856206896552,0.4685613793103448,0.3953583448275862,0.0491031034482758,1.3282985172413793,0.1642056551724137,0.3800556206896552,0.3301706,0.0420467999999999,0.1565848,7.645767118756204,3.4549310710498418
Cambodia,H020102,1997-03-19,1997,3,19,30.6,6.63,23.0,6.0,0.237,0.166,0.22,0.03,0.536,0.071,0.055,0.38,0.03,0.03,0.95,5.5
Cambodia,H020102,1997-02-17,1997,2,17,29.8,7.08,20.0,7.1,0.317,0.288,0.2,0.04,0.629,0.076,0.202,0.05,0.11,0.02,3.95,4.8
Cambodia,H020102,2008-12-24,2008,12,24,29.5,7.28,54.99999999999991,9.15,0.4396336386344714,0.2417985012489592,0.1946,0.0329,0.690145395799677,0.0896089790007241,0.1357584,0.0564243,0.0694297,0.0976949999999999,5.277319799175015,3.723214285714287
Cambodia,H020102,1995-11-18,1995,11,18,28.7,7.2,8.7,8.3,0.481,0.184,0.15,0.03,0.696,0.069,0.05,0.062,0.02,0.02,5.06,2.6
Cambodia,H020102,2000-03-13,2000,3,13,30.3,6.37,18.7,6.2,0.278,0.2,0.19,0.04,0.368,0.116,0.013,0.196,0.034,0.03,5.03,6.0
Cambodia,H020102,2001-02-15,2001,2,15,28.8,6.98,24.0,6.87,0.3,0.179,0.28,0.03,0.564,0.048,0.095,0.05,0.02,0.01,5.55,3.248
Cambodia,H020102,2000-05-29,2000,5,29,30.0,7.6,98.0,13.4,0.667,0.501,0.19,0.04,0.636,0.124,0.426,0.511,0.088,0.06,5.673,3.06
Cambodia,H020102,2013-08-22,2013,8,22,28.5,7.36,109.99999999999996,11.6,0.5649319455564451,0.3343474779823859,0.2055,0.0344,0.8694193548387095,0.0951686797167846,0.275648,0.3344447999999999,0.0613265999999999,0.2037172,6.270638671706034,1.99786552828175
Cambodia,H020102,2006-06-21,2006,6,21,31.5,7.08,42.5,17.06,0.896,0.316,0.3726,0.0433,1.0314,0.212,0.279,0.5019,0.059,0.0536,6.647,1.646
Cambodia,H020102,2013-07-22,2013,7,22,29.5,7.3,109.99999999999996,13.8,0.7192307692307693,0.3500000000000001,0.2865,0.0436,1.047378640776699,0.1555754775532722,0.2933396,0.3341087999999999,0.1044309999999999,0.1984596,7.219991084695394,1.5752401280683035
Cambodia,H020102,1994-08-16,1994,8,16,28.4,7.53,34.0,10.9,0.684,0.21,0.139,0.05,0.904,0.069,0.043,0.202,0.058,0.018,5.19,3.4
Cambodia,H020102,2006-12-23,2006,12,23,25.6,6.81,3.0,9.74,0.498,0.219,0.2193,0.04245,0.781,0.08,0.124,0.0198,0.024137931,0.047652,8.28068,7.128
Cambodia,H020102,1995-01-17,1995,1,17,26.6,7.03,10.0,8.2,0.361,0.253,0.148,0.037,0.687,0.032,0.068,0.044,0.097,0.026,4.85,6.1
Cambodia,H020102,2000-08-08,2000,8,8,31.0,7.29,56.0,12.1,0.695,0.266,0.3,0.04,1.006,0.038,0.171,0.21,0.03,0.04,5.997,2.992
Cambodia,H020102,2012-10-24,2012,10,24,31.0,6.58,21.50000000000006,9.58,0.4716417910447761,0.1691542288557214,0.2458721344852901,0.0200099256942551,0.6333333333333334,0.0683760683760683,0.2091683,0.0237904,0.025,0.0174598,5.238903069121909,2.330357142857143
Cambodia,H020102,1993-12-15,1993,12,15,27.8,7.52,18.0,10.3,0.564,0.198,0.15,0.039,0.787,0.083,0.075,0.05,0.028,0.063,7.67,3.1
Cambodia,H020102,2013-12-19,2013,12,19,26.0,7.04,37.99999999999997,7.1,0.2948738812042311,0.1933279088689991,0.1953,0.0318,0.4859900166389351,0.1049212054188553,0.1478464,0.0765048,0.0593853,0.1401759999999999,7.763538945712037,2.7869727709556846
Cambodia,H020102,2003-12-15,2003,12,15,25.8,6.02,28.0,9.3,0.5213,0.1547,0.1982,0.0358,0.685,0.0139,0.1666,0.0342,0.07,0.0302,5.7,3.88
Cambodia,H020102,1994-12-20,1994,12,20,28.8,7.36,10.0,9.0,0.35,0.329,0.147,0.034,0.75,0.08,0.021,0.286,0.003,0.018,4.97,4.2
Cambodia,H020102,2003-06-16,2003,6,16,31.0,7.06,46.0,12.63,0.544,0.267,0.32,0.0352,0.763,0.0347,0.342,0.21007,0.0154,0.0274,6.393,2.24
Cambodia,H020102,1997-01-21,1997,1,21,27.6,6.52,14.0,7.9,0.405,0.197,0.19,0.03,0.635,0.073,0.055,0.23,0.08,0.01,4.7,5.7
Cambodia,H020102,2007-03-24,2007,3,24,30.4,7.25,27.000053999999945,8.94,0.34,0.174,0.2408,0.0488,0.5788732394366197,0.106788990825688,0.1058110091743119,0.4531744999999999,0.0271728,0.079452,4.55671841755319,5.148558758314854
Cambodia,H020102,2006-09-21,2006,9,21,29.7,6.85,30.0,8.6,0.611,0.118,0.1827,0.0356,0.7993,0.056,0.088,0.0481,0.049,0.031,5.097,2.357
Cambodia,H020102,2006-11-22,2006,11,22,30.4,6.35,42.0,7.81,0.43,0.18,0.1638,0.0327,0.694,0.076,0.1,0.0198,0.02027027,0.0905015,7.52,1.482352941
Cambodia,H020102,2009-02-25,2009,2,25,30.8,7.5,41.333333333333314,8.11,0.3017602682313495,0.2051969823973177,0.317,0.0434,0.4953020134228188,0.2226,0.0812317999999999,0.0559043,0.0520890999999999,0.0980569999999999,5.16,3.684633027522934
Cambodia,H020102,1996-07-10,1996,7,10,31.4,7.33,65.0,15.4,0.79,0.299,0.39,0.05,1.045,0.283,0.154,0.296,0.08,0.04,6.21,1.3
Cambodia,H020102,1995-07-19,1995,7,19,29.2,7.46,92.0,10.7,0.631,0.234,0.18,0.04,0.821,0.104,0.107,0.421,0.02,0.04,7.02,2.0
Cambodia,H020102,2000-12-19,2000,12,19,28.4,6.95,41.0,8.11,0.396,0.172,0.16,0.03,0.644,0.0051,0.121,0.16,0.06,0.01,3.794,2.35
Cambodia,H020102,2017-12-23,2017,12,23,27.9,7.29,36.25,10.408,0.4145353915350652,0.3043650540749014,0.3289550915018315,0.0701648946266415,0.6796398472230141,0.1366524177783292,0.2306932119047619,0.0903692222619047,0.1262022142857142,0.2373073595238095,7.773074422476924,4.724970369845929
Cambodia,H020102,2005-07-14,2005,7,14,30.0,6.95,100.0,9.4,0.558,0.2023,0.1764,0.0273,0.495,0.11,0.293,0.464,0.0219,0.088,4.931,2.76
Cambodia,H020102,2005-09-28,2005,9,28,30.0,6.81,86.0,11.7,0.7768,0.1262,0.1865,0.031,0.876,0.076,0.129,0.161,0.0078,0.0247,7.939,2.48
Cambodia,H020102,2008-07-12,2008,7,12,29.2,7.3,72.0,13.71,0.7352253756260433,0.3205342237061769,0.291,0.0441,0.984563758389262,0.1246418338108882,0.313978,0.267522,0.026906,0.14903,6.581758585596988,1.2203389830508484
Cambodia,H020102,2007-07-24,2007,7,24,30.5,6.91,29.000058,10.62,0.6080133555926543,0.2053422370617694,0.2023,0.0426,0.8450090744101634,0.121875,0.1666983,0.1399942,0.0729504,0.0622511,7.075,1.8984375
Cambodia,H020102,1999-10-13,1999,10,13,30.8,6.55,12.0,10.74,0.586,0.306,0.24,0.02,0.879,0.06,0.062,0.39,0.03,0.01,4.26,2.424
Cambodia,H020102,2012-04-25,2012,4,25,30.0,7.1,87.0,12.05,0.4337349397590362,0.3257831325301205,0.2975445,0.0949116,0.7629392971246007,0.1904090267983075,0.2377017,0.19087105,0.1424783999999999,0.17697112,7.415109406971157,3.377672209026128
Cambodia,H020102,2013-06-19,2013,6,19,29.5,6.78,26.999999999999943,19.56,0.923076923076923,0.4469635627530365,0.4249,0.0456,1.24517073170732,0.2972519404237466,0.3928696,0.3978966,0.068385,0.0418646,6.514468791005324,1.8355263157894728
Cambodia,H020102,2002-06-15,2002,6,15,30.9,7.46,96.66,15.31,0.3516,0.414,0.3119,0.0399,0.59,0.058,0.43,0.3811,0.0099,0.0209,6.0,2.4
Cambodia,H020102,2005-10-21,2005,10,21,30.5,6.78,20.0,9.34,0.753,0.03,0.1871,0.0307,0.7728,0.043,0.152,0.008,0.1014,0.0303,7.401,0.969
Cambodia,H020102,2013-04-25,2013,4,25,31.5,6.8,9.499999999999991,8.9,0.3183075671277461,0.2304312449145645,0.297,0.0324,0.5682529118136439,0.1618965517241379,0.21396,0.154018,0.0305042,0.0929924999999999,7.39603723481022,4.159128065395093
